WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE,ANFANG,ALTER
2013–2017,11004348,0,CDU,1958,selbstständig,Deutschland,Manderla,Gisela,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,55
2013–2017,11004349,1,CDU,1962,Verleger,Deutschland,Marschall von Bieberstein,Matern,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,51
2013–2017,11004350,1,CSU,1953,Diplom-Verwaltungswirt (FH),Deutschland,Meier,Reiner,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,60
2013–2017,11004351,1,BÜNDNIS 90/DIE GRÜNEN,1966,Diplom-Sozialpädagoge,Deutschland,Meiwald,Peter,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,47
2013–2017,11004352,1,CDU,1981,"Winzer, Diplom-Betriebswirt (FH)",Deutschland,Metzler,Jan,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,32
2013–2017,11004353,0,BÜNDNIS 90/DIE GRÜNEN,1976,Polizeibeamtin,Deutschland,Mihalic,Irene,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,37
2013–2017,11004354,1,SPD,1964,freiberuflicher Gutachter und Entwickler (Diplom-Biologe),Deutschland,Mindrup,Klaus,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,49
2013–2017,11004355,0,SPD,1958,Polizeibeamtin,Deutschland,Mittag,Susanne,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,55
2013–2017,11004356,1,CDU,1949,Schulleiter,Deutschland,Möring,Karsten,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,64
2013–2017,11004357,0,CDU,1952,Staatsrätin a.D.,Deutschland,Motschmann,Elisabeth,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,61
2013–2017,11004358,0,SPD,1959,"Rechtsanwältin, Krankenschwester",Deutschland,Müller,Bettina,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,54
2013–2017,11004359,0,SPD,1980,"Journalistin, Parl. Staatssekretärin",Deutschland,Müntefering,Michelle,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,33
2013–2017,11004360,1,BÜNDNIS 90/DIE GRÜNEN,1968,Diplom-Ingenieur,Deutschland,Mutlu,Özcan,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,45
2013–2017,11004361,1,DIE LINKE.,1969,Angestellter,Deutschland,Neu,Alexander S.,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,44
2013–2017,11004362,1,CDU,1967,"Hochschullehrer, Dipl.-Kaufmann, M.I.P.P.",Deutschland,Nick,Andreas,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,46
2013–2017,11004363,0,SPD,1959,Bankkauffrau,Deutschland,Nissen,Ulli,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,54
2013–2017,11004364,1,CDU,1941,Kaufmann,Deutschland,Nowak,Helmut,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,72
2013–2017,11004365,1,CDU,1975,Rechtsanwalt,Deutschland,Oellers,Wilfried,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,38
2013–2017,11004366,1,CSU,1980,"Dipl.-Volkswirt (Uni), Kreditanalyst im Risikomanagement",Deutschland,Oßner,Florian,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,33
2013–2017,11004367,1,CDU,1979,Rechtsanwalt,Deutschland,Ostermann,Tim,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,34
2013–2017,11004368,1,SPD,1987,Rechtsreferendar,Deutschland,Özdemir,Mahmut,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,26
2013–2017,11004369,0,CDU,1957,Hauswirtschaftsleiterin,Deutschland,Pahlmann,Ingrid,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
2013–2017,11004370,0,CDU,1961,ohne Angaben,Deutschland,Pantel,Sylvia,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,52
2013–2017,11004371,1,SPD,1963,Gewerkschaftssekretär,Deutschland,Paschke,Markus,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,50
2013–2017,11004372,1,CDU,1947,Diplom Sozialpädagoge/Sozialarbeiter,Deutschland,Patzelt,Martin,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,66
2013–2017,11004373,1,CDU,1984,"Professor, Diplom-Kaufmann",Russland,Pätzold,Martin,['18'],['Landesliste'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,29
2013–2017,11004374,1,DIE LINKE.,1962,Lehrer,Deutschland,Petzold,Harald,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,51
2013–2017,11004375,0,SPD,1973,Industriekauffrau,Deutschland,Pflugradt,Jeannine,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,40
2013–2017,11004376,1,SPD,1955,Dipl.-Religionspädagoge,Deutschland,Pilger,Detlev,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,58
2013–2017,11004377,0,SPD,1968,Regionalmanagerin,Deutschland,Poschmann,Sabine,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,45
2013–2017,11004378,1,SPD,1959,Diplom-Soziologe,Deutschland,Post,Achim,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,54
2013–2017,11004379,1,SPD,1981,Diplom-Kaufmann (Univ.),Deutschland,Post,Florian,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,32
2013–2017,11004380,0,SPD,1962,Dipl.-Chemikerin,Deutschland,Raatz,Simone,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,51
2013–2017,11004381,1,SPD,1971,Regierungsdirektor,Deutschland,Rabanus,Martin,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,42
2013–2017,11004382,0,CDU,1974,Studienrätin,Deutschland,Radomski,Kerstin,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,39
2013–2017,11004383,1,CSU,1964,"Rechtsanwalt, Diplom-Ingenieur(FH)",Deutschland,Radwan,Alexander,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,49
2013–2017,11004384,1,CSU,1965,"Bürgermeister a. D., Metzgermeister",Deutschland,Rainer,Alois,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,48
2013–2017,11004385,0,DIE LINKE.,1967,Wissenschaftliche Mitarbeiterin,Deutschland,Renner,Martina,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,46
2013–2017,11004386,0,SPD,1962,Unternehmensberaterin,Deutschland,De Ridder,Daniela,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,51
2013–2017,11004387,1,SPD,1962,Elektromeister in der Energiewirtschaft,Deutschland,Rimkus,Andreas,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,51
2013–2017,11004388,1,SPD,1986,Rechtsanwalt,Deutschland,Rohde,Dennis,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,27
2013–2017,11004389,1,SPD,1976,Diplom-Volkswirt,Deutschland,Rosemann,Martin,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,37
2013–2017,11004390,0,BÜNDNIS 90/DIE GRÜNEN,1975,Poltikerin,Deutschland,Rüffer,Corinna,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,38
2013–2017,11004391,0,SPD,1977,"Politologin, Kinderbeauftragte der SPD-Bundestagsfraktion, Sprecherin der Arbeitsgruppe Strategien gegen Rechtsextremismus der SPD-Bundestagsfraktion",Deutschland,Rüthrich,Susann,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,36
2013–2017,11004392,1,SPD,1968,TOAR a.D. bei der Deutschen Bahn AG,Deutschland,Rützel,Bernd,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,45
2013–2017,11004393,1,SPD,1967,Diplom-Verwaltungswirt (FH),Deutschland,Saathoff,Johann,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,46
2013–2017,11004394,1,SPD,1952,gewerkschaftlicher Politikberater,Deutschland,Schabedoth,Hans-Joachim,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,61
2013–2017,11004395,0,BÜNDNIS 90/DIE GRÜNEN,1966,Medienwissenschaftlerin,Deutschland,Schauws,Ulle,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,47
2013–2017,11004396,0,SPD,1971,Geschäftsführerin,Deutschland,Scheer,Nina,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,42
2013–2017,11004397,1,SPD,1959,"Qualitätstechniker, Leiter Qualitätssicherheit",Deutschland,Schiefner,Udo,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,54
2013–2017,11004398,0,CDU,1979,Politologin,Deutschland,Schimke,Jana,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,34
2013–2017,11004399,0,SPD,1959,Sprachwissenschaftlerin und Diakonin,Deutschland,Schlegel,Dorothee,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,54
2013–2017,11004400,1,CDU,1970,Sparkassenbetriebswirt,Deutschland,Schmelzle,Heiko,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,43
2013–2017,11004401,0,SPD,1973,Historikerin,Deutschland,Schmidt,Dagmar,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,40
2013–2017,11004402,0,CDU,1956,Industriekauffrau,Deutschland,Schmidt,Gabriele,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,57
2013–2017,11004403,1,SPD,1963,Beamter,Deutschland,Schmidt,Matthias,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,50
2013–2017,11004404,0,SPD,1952,Hausfrau,Deutschland,Schulte,Ursula,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,61
2013–2017,11004405,0,BÜNDNIS 90/DIE GRÜNEN,1956,"Krankenschwester, Kommunikationswissenschaftlerin",Deutschland,Schulz-Asche,Kordula,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,57
2013–2017,11004406,1,CDU,1954,Diplom-Lehrer Biologie/Chemie,Deutschland,Schulze,Klaus-Peter,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,59
2013–2017,11004407,1,SPD,1965,Dipl.-Betriebswirt (FH) Bürgermeister a. D.,Deutschland,Schwarz,Andreas,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,48
2013–2017,11004408,0,CDU,1976,Rechtsanwalts- und Notarfachangestellte,Deutschland,Schwarzer,Christina,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,37
2013–2017,11004409,1,CDU,1975,Volljurist,Deutschland,Sorge,Tino,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,38
2013–2017,11004410,1,SPD,1956,Berufsschullehrer,Deutschland,Spiering,Rainer,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,57
2013–2017,11004411,1,SPD,1957,Polizeibeamter,Deutschland,Spinrath,Norbert,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
2013–2017,11004412,0,SPD,1976,PR-Senior-Beraterin,Deutschland,Stadler,Svenja,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,37
2013–2017,11004413,0,SPD,1965,"Marketing- und Kommunikationsmanagerin, Betriebsrätin",Deutschland,Stamm-Fibich,Martina,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,48
2013–2017,11004414,1,CSU,1985,Diplom-Betriebswirt (FH),Deutschland,Stefinger,Wolfgang,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,28
2013–2017,11004415,1,CDU,1976,Landwirtschaftsmeister,Deutschland,Stegemann,Albert,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,37
2013–2017,11004416,1,CDU,1968,Diplom-Ingenieur,Deutschland,Stein,Peter,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,45
2013–2017,11004417,1,CDU,1973,Rechtsanwalt,Deutschland,Steineke,Sebastian,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,40
2013–2017,11004418,1,CDU,1987,Referendar,Deutschland,Steiniger,Johannes,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,26
2013–2017,11004419,0,CDU,1967,Mitarbeiterin im familiären Betrieb,Deutschland,Stockhofe,Rita,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,46
2013–2017,11004420,1,CDU,1957,Rechtsanwalt,Deutschland,Stritzl,Thomas,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
2013–2017,11004421,0,CDU,1958,Rechtsanwältin,Deutschland,Sütterlin-Waack,Sabine,['18'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,55
2013–2017,11004422,0,DIE LINKE.,1950,Migrantenbeauftragte a.D.,Deutschland,Tank,Azize,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,63
2013–2017,11004423,0,SPD,1964,Diplom-Geographin,Deutschland,Tausend,Claudia,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,49
2013–2017,11004424,1,SPD,1964,Diplom-Chemieingenieur,Deutschland,Thews,Michael,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,49
2013–2017,11004425,0,CDU,1963,Geschäftsführerin,Deutschland,Timmermann-Fechter,Astrid,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,50
2013–2017,11004426,1,SPD,1973,Koordinator Kommunikation,Deutschland,Träger,Carsten,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,40
2013–2017,11004427,1,CSU,1975,"Jurist, Dipl.-Kaufmann, Stadtrat",Deutschland,Ullrich,Volker,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,38
2013–2017,11004428,1,CDU,1961,Erster Kreisbeigeordneter a.D.,Deutschland,Veith,Oswin,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,52
2013–2017,11004429,0,BÜNDNIS 90/DIE GRÜNEN,1979,Diplom-Umweltwissenschaftlerin,Deutschland,Verlinden,Julia,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,34
2013–2017,11004430,1,CDU,1973,Bankkaufmann,Deutschland,Viesehon,Thomas,['18'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,40
2013–2017,11004431,1,CDU,1968,"Bankkaufmann, Diplom-Ökonom",Deutschland,Vietz,Michael,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,45
2013–2017,11004432,1,CDU,1976,"Oberstudienrat, Politikwissenschaftler",Deutschland,Volmering,Sven,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,37
2013–2017,11004433,1,SPD,1971,Selbstständiger Kaufmann,Deutschland,Vöpel,Dirk,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,42
2013–2017,11004434,0,CDU,1961,Diplom-Sozialpädagogin,Deutschland,Voßbeck-Kayser,Christel,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,52
2013–2017,11004435,1,CDU,1955,selbstständiger Unternehmer,Deutschland,Vries,Kees,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,58
2013–2017,11004436,0,BÜNDNIS 90/DIE GRÜNEN,1963,"Dolmetscherin, Textilbetriebswirtin",Deutschland,Wagner,Doris,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,50
2013–2017,11004437,0,CDU,1979,Rechtsanwältin,Deutschland,Warken,Nina,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,34
2013–2017,11004438,0,SPD,1955,"Keramikmalerin, DGB-Regionsvorsitzende Koblenz",Deutschland,Weber,Gabi,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,58
2013–2017,11004439,1,CDU,1965,"Verwaltungs- und Betriebswirt, Politologe",Deutschland,Weiler,Albert,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,48
2013–2017,11004440,0,CSU,1976,Rechtsanwältin,Deutschland,Weisgerber,Anja,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,37
2013–2017,11004441,1,CDU,1985,Dipl.-Verwaltungswirt,Deutschland,Wendt,Marian,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,28
2013–2017,11004442,1,SPD,1960,"Gewerkschaftssekretär, Chemielaborant",Deutschland,Westphal,Bernd,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,53
2013–2017,11004443,1,CDU,1985,Wirtschaftswissenschaftler M. Sc.,Deutschland,Whittaker,Kai,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,28
2013–2017,11004444,1,SPD,1983,Jurist,Deutschland,Wiese,Dirk,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,30
2013–2017,11004445,1,CDU,1966,"Diplom-Geograph, Parl. Staatssekretär",Deutschland,Wittke,Oliver,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,47
2013–2017,11004446,0,DIE LINKE.,1950,"MdL, Lehrerin",Deutschland,Wöllert,Birgit,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,63
2013–2017,11004447,0,CDU,1957,Verwaltungsjuristin,Deutschland,Woltmann,Barbara,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
2013–2017,11004448,0,SPD,1962,Pharmazeutisch kaufmännische Assistentin,Deutschland,Yüksel,Gülistan,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,51
2013–2017,11004449,1,DIE LINKE.,1954,Journalist,Deutschland,Zdebel,Hubertus,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,59
2013–2017,11004450,1,CSU,1981,Kaufmännischer Angestellter,Deutschland,Zech,Tobias,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,32
2013–2017,11004451,1,CDU,1957,"Soziale Arbeit, Koordination, Management",Deutschland,Zertik,Heinrich,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
2013–2017,11004452,0,CSU,1987,Examinierte Gesundheits-und Krankenpflegerin,Deutschland,Zeulner,Emmi,"['18', '19']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,26
2013–2017,11004453,1,SPD,1970,"Werkzeugmacher, Touristikfachwirt, Parl. Staatssekretär",Deutschland,Zierke,Stefan,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,43
2013–2017,11004454,0,DIE LINKE.,1956,Mediengestalterin,Deutschland,Zimmermann,Pia,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,57
2013–2017,11004455,0,CSU,1960,"Industriekauffrau, Speditionskauffrau kfm. Koordinatorin",Deutschland,Zollner,Gudrun,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,53
2013–2017,11004603,1,SPD,1981,Diplom-Kaufmann,Deutschland,Zimmermann,Jens,"['18', '19']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013–2017,2013,32
2013–2017,11004604,0,CDU,1957,Geschäftsführerin,Deutschland,Kovac,Kordula,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013–2017,2013,56
